id,toxic,severe_toxic,obscene,threat,insult,identity_hate,non-toxic,comment_text
0788c252b0f011ee,0,0,0,0,0,0,1,colombo royal college made wikipedia administrators bunch puppets crappy rules dancing decent tune tactics cunnig fox vision one royal sri lanka long wikipedia alive reality sing posts tune eleminate crush legal schools sri lanka name royal record clear alive royal way administrators enjoy smell royal fart dance tune colombo royal college royal dust bin smelly come keep farting wide royal jackal cossde royal way smell pres tig iously owesome harassed sri lankan royalists reid avenue turned battlefield royal principal summons parents meeting classes upper school students royal thurstan royal thurstan students clash policeman injured royal college panadura battle greens royal college wayamba kurunegala battle wayamba royal college monaragala royal college nagoda royal college horana royal college polonnaruwa royal college telijjawila
059435976e73946a,0,0,0,0,0,0,1,suggesting kind pr person dnd badly mistaking else putting cadpat home page would translated article french language wikipedia point thankfully understood likely would usable encyclopedia entry absolutely problem anything else wrote protecting article anyone removing content fit personal opinion happens russell williams article watchlist thanks talk
18e00eddfa827bd4,0,0,0,0,0,0,1,mindless behavior would like inform information mindless behavior invalid prod roc anymore never please make sure facts valid go making changes made mindless behavior search inaccurate irritating thank supnigha
1d30a9fd5644a1be,0,0,0,0,0,0,1,mention italian japanese aircraft military hardware general
1b352a7dc02946af,0,0,0,0,0,0,1,hello distant highway welcome wikipedia thank contributions free encyclopedia decide need help check getting help ask talk page place talk page ask question please remember sign name talk pages using four tildes clicking shown automatically produce username date finally please best always fill edit summary field useful links facilitate involvement happy editing seem know way around welcome anyway
e80ea61dab1e184c,1,0,0,0,1,0,0,stephan schulz moron attest stephan schulz narrow minded moron discussion puts people ridicules people agree schulz loser life nothing better keep article short leash go page read writings find socialist moron real education related climatology nothing real add conversion except spewed un yes men scientists call ipcc
4a12ed517f9a3edb,1,0,1,0,1,1,0,get sense humor mentally stuptarded piece fecal matter vandalize want dare stop stupid gayboi
6e9d8e12890c59c6,0,0,1,0,1,0,0,fuck bertie thank taking time make comments recognition professionals contribute talents wikipedia great thing helps advance project comment appreciated highly agreed upon unfortunately involvement contributors bertiebasset deprived computer access hopefully sterile sake future generations detracts efforts well meaning professionals truly hinders betterment project moronic lack vision intelligence professional quality editing ability said regrettably would best images deleted time per extended courtesy contributions made remembered failed attempt improve deserving site due ignorance amateurs like bertiebasset dannyg
101a5250c60fc196,0,0,0,0,0,0,1,number listed reported means dispute accuracy number still articles neither sockpuppets still classic wikibully
0533c68b6e61e5ee,0,0,0,0,0,0,1,arji makes think assertion mistaken assertion conclusion agencies report taken reputable enough run several respectable news carriers around world naming troll classy touch calling dialogue cease grounds indef banning wikipedia fact kim believe conclusions matter evidence passes wp v wp rs evidence released media one repute kim btw challenged validity accuracy study fact study include chinas massive underground coal mine fires helps conclusions report
5d474ec4971cb75c,1,0,1,0,1,0,0,fucking cock
c4a11e79bf36725a,1,0,0,0,1,0,0,joke clearly idiot posted reference gave due credit newsweek article question capacity administrator demand rescind judgment indefinite block clear violation wp policies personal attack true mate
b19a55d7cbbc1394,1,0,1,0,1,0,0,asshole fuck u asshole go fucking rape penis
6c1dece498839b43,1,0,0,0,1,0,0,stop making idiotic changes article bad enough fool hholt
0891bb80b9a29869,0,0,0,0,0,0,1,show good faith actually updated bio tidied bit etc definitely mission articles notable individuals article undoubtedly falls within scope contributions far appreciated c
8638f7ffdf31207a,1,0,1,0,1,1,0,exactly saying niggers today discussion nigger far inflamatory word homo far derogatory terms homosexuals homos would par nigger use whether admins stupid equally irrelevant blocked hours admin said saying homo cardinal wiki sin least shorten block hours unfairly blocked
1350269f39443cb4,0,0,0,0,0,0,1,proves point thanks pope work improving articles instead tagging issue leaving others fact worth pointing along likely reason nowhere near violation wp civil case closed
73d1a2a52010a4ab,1,0,0,0,1,0,0,way little side note bit fat bastard concerned health would suggest perhaps stop munching pies unglue computer screen get sizeable backside go run something
17cb172f34c660b4,0,0,0,0,0,0,1,signpost article hi new writing signpost list topic page prepareing article exists want sign name special stories newsroom good luck thanks helping tr del
8bf6a53af5cbf7aa,1,0,0,0,1,0,0,listen dirty kraut
06d96171c6f48236,1,0,0,0,1,0,0,hi hi welcome wikipedia wanted let know smell like drippings poop chute cheers today
0c5f26321205effb,0,0,0,0,0,0,1,pronounciation notations answered comment user talk hoverfish wrong pronunciation avatar talk
1252326c5bc4c63b,0,0,0,0,0,0,1,x mm article disagree something use discussion page let people decide delete anything
7651e3696152e558,1,1,1,0,1,0,0,fuck cant block change mi ip every sec
1adbe644bf514c0c,0,0,0,0,0,0,1,encyclopedia want people take wiki seriously strive make sure add pertinent data persian sourced arab agreed take references persian
c6fedef161b5fc43,1,0,1,0,1,0,0,stupid name stupid wikipedia editor like dickhead
24762379f2a58faf,1,0,1,0,1,0,0,full shit
1680517e8198daff,0,0,0,0,0,0,1,really beleive shia crap good luck cuz gonna need life seem solid grip reality seem live world anyhow give bit clue free charge reason favourable hadiths iranians surprise surprise main hadith authors iranians including authoritative ones bukhari termezi hajjaj nasai also iranian first khurasani nasai pars hadith authors major works basically copy paste hadith iranian authors hajjaj neyshapour claimed qushayri origin better accepted real arab authentic arabic origin academic information indeed khorasani origin claim al qushayri roots unverifiable authoritative hadiths al bukhari city bukhara read wrote reason believe someone like touch reality even going accept edit war someone like let happy deleting forced article stay happy romanticism keep thinking shahrbanoo indeed chose husayn lived happily ever ali muhammad knew persian shahrbanoo realized special knowledge hehe wonder nation way today educated people like imagine uneducated ones like feb utc
2a0b17666b5a0b1b,1,0,1,1,1,0,0,hey fascist swine gonna get raped ass nice job jimbo bitch pathetic piece shit
24319497c564babc,1,1,1,0,1,0,0,hockey stick ass dare accuse author eric goertz article wanting worldwide fame fucking asshole wish still hockey strike fuckhead go ahead try get shit deleted wikipedia bunch old fucks trying act scholarly matters know nothing fuck would heard story way except using wikipedia thought hope get palsy sitting computer salivating women nhl photos day go ahead make day
1187947a018a26f5,0,0,0,0,0,0,1,december utc look u otherwise ask someone else talk
3ff58198969b3c64,1,1,1,0,1,0,0,die stupid
89e1f4341fe6cd57,1,0,1,0,1,0,0,dude dude fuck
6eb34dc1c32e08dd,1,1,1,0,1,0,0,lost stupid fucking idiots
c18cfbefa45218f9,1,0,1,0,0,0,0,blow jason fucking faggot
157a2b89bc462925,0,0,0,0,0,0,1,debate divided unusual degree science opinion lot opinion much strong without close relationship science helmets became gospel usa according lab significant science came debate science proceeded along distinctly separate tracks current example comment put
11b4e04b309f4d79,1,1,1,0,1,0,0,would like extend fat robust fuck asshole deleted criticism schengen wonder continue vandalize wikipedia fucking asshole wiki community continually deletes whatever post yes used profanity yes often followed protocols yet followed wiki protocols even kindly worded comments promptly deleted assholes dickipedia wikipedia extend fat boisterous fuck youfor deleting comments
5e66e34a75a49492,1,0,1,0,1,0,0,user child whore
1214b04198c00c49,0,0,0,0,0,0,1,want make mark wikipedia adding entries conservative political hacks could usefully produce article someone bit notable sir simon milton
056ebf729a0c5c23,0,0,0,0,0,0,1,september utc try take points turn hope get format right wp blpgossip states wary sources use weasel words attribute material anonymous sources aware weasel words attribution anonymous sources sure section applies could clear would helpful phrase involve claims third parties vague assistance metric little used almost meaningless someone stating birthdate grade school attended person saying conflict jenny smith issue x draw line could easily said actor actress divorcing one placing personal publicist website statement separating reasons x claim third parties argue unreliable unencyclopedic include biography either individual one take things far think case avoidance even mentioning existence dispute getting point people literalist using common sense
